device,time,dne,srl,srrn,eda
NC04014,2024-10-28T10:51:42.003Z,,,,126948
NC04014,2024-10-28T10:51:42.336Z,,,,127026
NC04014,2024-10-28T10:51:42.669Z,,,,127416
NC04014,2024-10-28T10:51:43.002Z,,,,130231
NC04014,2024-10-28T10:51:43.335Z,,,,131173
NC04014,2024-10-28T10:51:43.668Z,,,,130859
NC04014,2024-10-28T10:51:44.001Z,,,,131566
NC04014,2024-10-28T10:51:44.334Z,,,,128978
NC04014,2024-10-28T10:51:44.667Z,,,,127104
NC04014,2024-10-28T10:51:45.000Z,,,,126247
NC04014,2024-10-28T10:51:45.333Z,,,,124770
NC04014,2024-10-28T10:51:45.666Z,,,,125159
NC04014,2024-10-28T10:51:45.999Z,,,,125703
NC04014,2024-10-28T10:51:46.332Z,,,,124926
NC04014,2024-10-28T10:51:46.665Z,,,,126092
NC04014,2024-10-28T10:51:46.998Z,,,,130231
NC04014,2024-10-28T10:51:47.331Z,,,,131487
NC04014,2024-10-28T10:51:47.664Z,,,,129605
NC04014,2024-10-28T10:51:47.997Z,,,,128353
NC04014,2024-10-28T10:51:48.330Z,,,,128275
NC04014,2024-10-28T10:51:48.663Z,,,,127338
NC04014,2024-10-28T10:51:48.996Z,,,,128588
NC04014,2024-10-28T10:51:49.329Z,,,,129370
NC04014,2024-10-28T10:51:49.662Z,,,,133612
NC04014,2024-10-28T10:51:49.995Z,,,,133218
NC04014,2024-10-28T10:51:50.328Z,,,,127728
NC04014,2024-10-28T10:51:50.661Z,,,,127104
NC04014,2024-10-28T10:51:50.994Z,,,,127026
NC04014,2024-10-28T10:51:51.327Z,,,,127416
NC04014,2024-10-28T10:51:51.660Z,,,,125236
NC04014,2024-10-28T10:51:51.993Z,,,,123452
NC04014,2024-10-28T10:51:52.326Z,,,,123530
NC04014,2024-10-28T10:51:52.659Z,,,,123840
NC04014,2024-10-28T10:51:52.992Z,,,,124305
NC04014,2024-10-28T10:51:53.325Z,,,,124072
NC04014,2024-10-28T10:51:53.658Z,,,,123452
NC04014,2024-10-28T10:51:53.991Z,,,,122910
NC04014,2024-10-28T10:51:54.324Z,,,,122060
NC04014,2024-10-28T10:51:54.657Z,,,,125081
NC04014,2024-10-28T10:51:54.990Z,,,,131251
NC04014,2024-10-28T10:51:55.323Z,,,,131173
NC04014,2024-10-28T10:51:55.656Z,,,,128275
NC04014,2024-10-28T10:51:55.989Z,,,,125781
NC04014,2024-10-28T10:51:56.322Z,,,,125236
NC04014,2024-10-28T10:51:56.655Z,,,,125858
NC04014,2024-10-28T10:51:56.988Z,,,,125781
NC04014,2024-10-28T10:51:57.321Z,,,,124305
NC04014,2024-10-28T10:51:57.654Z,,,,121905
NC04014,2024-10-28T10:51:57.987Z,,,,122369
NC04014,2024-10-28T10:51:58.320Z,,,,124227
NC04014,2024-10-28T10:51:58.653Z,,,,123142
NC04014,2024-10-28T10:51:58.986Z,,,,122369
NC04014,2024-10-28T10:51:59.319Z,,,,122755
NC04014,2024-10-28T10:51:59.652Z,,,,121442
NC04014,2024-10-28T10:51:59.985Z,,,,120054
NC04014,2024-10-28T10:52:00.318Z,,,,120825
NC04014,2024-10-28T10:52:00.738Z,,,,121133
NC04014,2024-10-28T10:52:01.071Z,,,,119746
NC04014,2024-10-28T10:52:01.404Z,,,,119516
NC04014,2024-10-28T10:52:01.737Z,,,,119516
NC04014,2024-10-28T10:52:02.070Z,,,,119362
NC04014,2024-10-28T10:52:02.403Z,,,,119746
NC04014,2024-10-28T10:52:02.736Z,,,,119823
NC04014,2024-10-28T10:52:03.069Z,,,,122523
NC04014,2024-10-28T10:52:03.402Z,,,,124305
NC04014,2024-10-28T10:52:03.735Z,,,,122755
NC04014,2024-10-28T10:52:04.068Z,,,,122833
NC04014,2024-10-28T10:52:04.401Z,,,,124072
NC04014,2024-10-28T10:52:04.734Z,,,,123685
NC04014,2024-10-28T10:52:05.067Z,,,,119900
NC04014,2024-10-28T10:52:05.400Z,,,,116218
NC04014,2024-10-28T10:52:05.733Z,,,,115759
NC04014,2024-10-28T10:52:06.066Z,,,,115072
NC04014,2024-10-28T10:52:06.399Z,,,,114767
NC04014,2024-10-28T10:52:06.732Z,,,,115759
NC04014,2024-10-28T10:52:07.065Z,,,,116753
NC04014,2024-10-28T10:52:07.398Z,,,,117060
NC04014,2024-10-28T10:52:07.731Z,,,,117136
NC04014,2024-10-28T10:52:08.064Z,,,,117366
NC04014,2024-10-28T10:52:08.397Z,,,,116830
NC04014,2024-10-28T10:52:08.730Z,,,,116753
NC04014,2024-10-28T10:52:09.063Z,,,,116524
NC04014,2024-10-28T10:52:09.396Z,,,,116753
NC04014,2024-10-28T10:52:09.729Z,,,,117366
NC04014,2024-10-28T10:52:10.062Z,,,,119054
NC04014,2024-10-28T10:52:10.395Z,,,,119746
NC04014,2024-10-28T10:52:10.728Z,,,,118593
NC04014,2024-10-28T10:52:11.061Z,,,,116983
NC04014,2024-10-28T10:52:11.394Z,,,,117289
NC04014,2024-10-28T10:52:11.727Z,,,,119131
NC04014,2024-10-28T10:52:12.060Z,,,,120054
NC04014,2024-10-28T10:52:12.393Z,,,,118210
NC04014,2024-10-28T10:52:12.726Z,,,,115759
NC04014,2024-10-28T10:52:13.059Z,,,,115225
NC04014,2024-10-28T10:52:13.392Z,,,,113244
NC04014,2024-10-28T10:52:13.725Z,,,,113016
NC04014,2024-10-28T10:52:14.058Z,,,,112636
NC04014,2024-10-28T10:52:14.391Z,,,,111345
NC04014,2024-10-28T10:52:14.724Z,,,,110967
NC04014,2024-10-28T10:52:15.057Z,,,,111194
NC04014,2024-10-28T10:52:15.390Z,,,,112864
NC04014,2024-10-28T10:52:15.723Z,,,,114310
NC04014,2024-10-28T10:52:16.056Z,,,,114538
NC04014,2024-10-28T10:52:16.389Z,,,,113548
NC04014,2024-10-28T10:52:16.722Z,,,,113472
NC04014,2024-10-28T10:52:17.055Z,,,,114462
NC04014,2024-10-28T10:52:17.388Z,,,,114462
NC04014,2024-10-28T10:52:17.721Z,,,,113472
NC04014,2024-10-28T10:52:18.054Z,,,,113016
NC04014,2024-10-28T10:52:18.387Z,,,,113396
NC04014,2024-10-28T10:52:18.720Z,,,,113320
NC04014,2024-10-28T10:52:19.053Z,,,,112332
NC04014,2024-10-28T10:52:19.386Z,,,,111345
NC04014,2024-10-28T10:52:19.719Z,,,,111649
NC04014,2024-10-28T10:52:20.052Z,,,,111725
NC04014,2024-10-28T10:52:20.385Z,,,,111042
NC04014,2024-10-28T10:52:20.718Z,,,,111725
NC04014,2024-10-28T10:52:21.051Z,,,,112256
NC04014,2024-10-28T10:52:21.384Z,,,,112028
NC04014,2024-10-28T10:52:21.717Z,,,,112864
NC04014,2024-10-28T10:52:22.050Z,,,,116677
NC04014,2024-10-28T10:52:22.383Z,,,,118363
NC04014,2024-10-28T10:52:22.716Z,,,,118670
NC04014,2024-10-28T10:52:23.049Z,,,,120131
NC04014,2024-10-28T10:52:23.382Z,,,,119439
NC04014,2024-10-28T10:52:23.715Z,,,,119054
NC04014,2024-10-28T10:52:24.048Z,,,,119054
NC04014,2024-10-28T10:52:24.381Z,,,,119131
NC04014,2024-10-28T10:52:24.714Z,,,,120054
NC04014,2024-10-28T10:52:25.047Z,,,,120208
NC04014,2024-10-28T10:52:25.380Z,,,,118901
NC04014,2024-10-28T10:52:25.713Z,,,,117519
NC04014,2024-10-28T10:52:26.046Z,,,,115912
NC04014,2024-10-28T10:52:26.379Z,,,,115530
NC04014,2024-10-28T10:52:26.712Z,,,,115836
NC04014,2024-10-28T10:52:27.045Z,,,,116141
NC04014,2024-10-28T10:52:27.378Z,,,,115759
NC04014,2024-10-28T10:52:27.711Z,,,,115072
NC04014,2024-10-28T10:52:28.044Z,,,,114767
NC04014,2024-10-28T10:52:28.377Z,,,,114920
NC04014,2024-10-28T10:52:28.710Z,,,,116141
NC04014,2024-10-28T10:52:29.043Z,,,,115912
NC04014,2024-10-28T10:52:29.376Z,,,,113700
NC04014,2024-10-28T10:52:29.709Z,,,,112636
NC04014,2024-10-28T10:52:30.042Z,,,,113320
NC04014,2024-10-28T10:52:30.375Z,,,,111952
NC04014,2024-10-28T10:52:30.708Z,,,,109832
NC04014,2024-10-28T10:52:31.041Z,,,,110285
NC04014,2024-10-28T10:52:31.374Z,,,,115683
NC04014,2024-10-28T10:52:31.707Z,,,,115989
NC04014,2024-10-28T10:52:32.040Z,,,,110891
NC04014,2024-10-28T10:52:32.373Z,,,,109454
NC04014,2024-10-28T10:52:32.706Z,,,,110815
NC04014,2024-10-28T10:52:33.039Z,,,,113168
NC04014,2024-10-28T10:52:33.372Z,,,,113396
NC04014,2024-10-28T10:52:33.705Z,,,,114538
NC04014,2024-10-28T10:52:34.038Z,,,,114310
NC04014,2024-10-28T10:52:34.371Z,,,,113016
NC04014,2024-10-28T10:52:34.704Z,,,,113092
NC04014,2024-10-28T10:52:35.037Z,,,,110512
NC04014,2024-10-28T10:52:35.370Z,,,,107794
NC04014,2024-10-28T10:52:35.703Z,,,,108548
NC04014,2024-10-28T10:52:36.036Z,,,,108246
NC04014,2024-10-28T10:52:36.369Z,,,,107267
NC04014,2024-10-28T10:52:36.702Z,,,,107644
NC04014,2024-10-28T10:52:37.035Z,,,,108096
NC04014,2024-10-28T10:52:37.368Z,,,,106966
NC04014,2024-10-28T10:52:37.701Z,,,,106440
NC04014,2024-10-28T10:52:38.034Z,,,,106741
NC04014,2024-10-28T10:52:38.367Z,,,,106741
NC04014,2024-10-28T10:52:38.700Z,,,,106816
NC04014,2024-10-28T10:52:39.033Z,,,,106515
NC04014,2024-10-28T10:52:39.366Z,,,,106215
NC04014,2024-10-28T10:52:39.699Z,,,,106215
NC04014,2024-10-28T10:52:40.032Z,,,,106365
NC04014,2024-10-28T10:52:40.365Z,,,,106140
NC04014,2024-10-28T10:52:40.698Z,,,,106140
NC04014,2024-10-28T10:52:41.031Z,,,,106140
NC04014,2024-10-28T10:52:41.364Z,,,,106816
NC04014,2024-10-28T10:52:41.697Z,,,,107418
NC04014,2024-10-28T10:52:42.030Z,,,,107042
NC04014,2024-10-28T10:52:42.363Z,,,,107117
NC04014,2024-10-28T10:52:42.696Z,,,,107342
NC04014,2024-10-28T10:52:43.029Z,,,,106440
NC04014,2024-10-28T10:52:43.362Z,,,,106440
NC04014,2024-10-28T10:52:43.695Z,,,,107945
NC04014,2024-10-28T10:52:44.028Z,,,,110285
NC04014,2024-10-28T10:52:44.361Z,,,,112408
NC04014,2024-10-28T10:52:44.694Z,,,,110664
NC04014,2024-10-28T10:52:45.027Z,,,,108774
NC04014,2024-10-28T10:52:45.360Z,,,,107568
NC04014,2024-10-28T10:52:45.693Z,,,,105014
NC04014,2024-10-28T10:52:46.026Z,,,,104191
NC04014,2024-10-28T10:52:46.359Z,,,,104041
NC04014,2024-10-28T10:52:46.692Z,,,,102621
NC04014,2024-10-28T10:52:47.025Z,,,,102995
NC04014,2024-10-28T10:52:47.358Z,,,,103742
NC04014,2024-10-28T10:52:47.691Z,,,,104265
NC04014,2024-10-28T10:52:48.024Z,,,,103368
NC04014,2024-10-28T10:52:48.357Z,,,,102174
NC04014,2024-10-28T10:52:48.690Z,,,,101876
NC04014,2024-10-28T10:52:49.023Z,,,,101578
NC04014,2024-10-28T10:52:49.356Z,,,,101131
NC04014,2024-10-28T10:52:49.689Z,,,,100982
NC04014,2024-10-28T10:52:50.022Z,,,,100833
NC04014,2024-10-28T10:52:50.355Z,,,,100462
NC04014,2024-10-28T10:52:50.688Z,,,,103817
NC04014,2024-10-28T10:52:51.021Z,,,,111118
NC04014,2024-10-28T10:52:51.354Z,,,,117366
NC04014,2024-10-28T10:52:51.687Z,,,,115301
NC04014,2024-10-28T10:52:52.020Z,,,,109227
NC04014,2024-10-28T10:52:52.353Z,,,,110664
NC04014,2024-10-28T10:52:52.686Z,,,,115912
NC04014,2024-10-28T10:52:53.019Z,,,,117749
NC04014,2024-10-28T10:52:53.352Z,,,,130388
NC04014,2024-10-28T10:52:53.685Z,,,,145405
NC04014,2024-10-28T10:52:54.018Z,,,,144198
NC04014,2024-10-28T10:52:54.351Z,,,,142033
NC04014,2024-10-28T10:52:54.684Z,,,,143155
NC04014,2024-10-28T10:52:55.017Z,,,,136221
NC04014,2024-10-28T10:52:55.350Z,,,,120748
NC04014,2024-10-28T10:52:55.683Z,,,,109076
NC04014,2024-10-28T10:52:56.016Z,,,,105539
NC04014,2024-10-28T10:52:56.349Z,,,,104340
NC04014,2024-10-28T10:52:56.682Z,,,,106966
NC04014,2024-10-28T10:52:57.015Z,,,,108472
NC04014,2024-10-28T10:52:57.348Z,,,,105614
NC04014,2024-10-28T10:52:57.681Z,,,,105014
NC04014,2024-10-28T10:52:58.014Z,,,,103592
NC04014,2024-10-28T10:52:58.347Z,,,,102621
NC04014,2024-10-28T10:52:58.680Z,,,,102771
NC04014,2024-10-28T10:52:59.013Z,,,,101876
NC04014,2024-10-28T10:52:59.346Z,,,,101131
NC04014,2024-10-28T10:52:59.679Z,,,,100759
NC04014,2024-10-28T10:53:00.012Z,,,,100536
NC04014,2024-10-28T10:53:00.345Z,,,,100908
NC04014,2024-10-28T10:53:00.678Z,,,,100239
NC04014,2024-10-28T10:53:01.011Z,,,,99348
NC04014,2024-10-28T10:53:01.344Z,,,,100016
NC04014,2024-10-28T10:53:01.677Z,,,,101578
NC04014,2024-10-28T10:53:02.010Z,,,,103368
NC04014,2024-10-28T10:53:02.343Z,,,,103966
NC04014,2024-10-28T10:53:02.676Z,,,,104191
NC04014,2024-10-28T10:53:03.009Z,,,,102696
NC04014,2024-10-28T10:53:03.342Z,,,,100833
NC04014,2024-10-28T10:53:03.675Z,,,,99942
NC04014,2024-10-28T10:53:04.008Z,,,,100090
NC04014,2024-10-28T10:53:04.341Z,,,,99125
NC04014,2024-10-28T10:53:04.674Z,,,,98829
NC04014,2024-10-28T10:53:05.007Z,,,,100016
NC04014,2024-10-28T10:53:05.340Z,,,,100090
NC04014,2024-10-28T10:53:05.673Z,,,,99125
NC04014,2024-10-28T10:53:06.006Z,,,,98014
NC04014,2024-10-28T10:53:06.339Z,,,,99867
NC04014,2024-10-28T10:53:06.672Z,,,,101354
NC04014,2024-10-28T10:53:07.005Z,,,,100833
NC04014,2024-10-28T10:53:07.338Z,,,,102099
NC04014,2024-10-28T10:53:07.671Z,,,,102025
NC04014,2024-10-28T10:53:08.004Z,,,,101057
NC04014,2024-10-28T10:53:08.337Z,,,,101280
NC04014,2024-10-28T10:53:08.670Z,,,,99348
NC04014,2024-10-28T10:53:09.003Z,,,,101652
NC04014,2024-10-28T10:53:09.336Z,,,,99645
NC04014,2024-10-28T10:53:09.669Z,,,,97127
NC04014,2024-10-28T10:53:10.002Z,,,,96315
NC04014,2024-10-28T10:53:10.335Z,,,,95357
NC04014,2024-10-28T10:53:10.668Z,,,,94033
NC04014,2024-10-28T10:53:11.001Z,,,,93372
NC04014,2024-10-28T10:53:11.334Z,,,,94621
NC04014,2024-10-28T10:53:11.667Z,,,,96020
NC04014,2024-10-28T10:53:12.000Z,,,,96020
NC04014,2024-10-28T10:53:12.333Z,,,,95873
NC04014,2024-10-28T10:53:12.666Z,,,,96979
NC04014,2024-10-28T10:53:12.999Z,,,,101057
NC04014,2024-10-28T10:53:13.332Z,,,,102696
NC04014,2024-10-28T10:53:13.665Z,,,,110891
NC04014,2024-10-28T10:53:13.998Z,,,,149120
NC04014,2024-10-28T10:53:14.331Z,,,,147098
NC04014,2024-10-28T10:53:14.664Z,,,,109454
NC04014,2024-10-28T10:53:14.997Z,,,,108020
NC04014,2024-10-28T10:53:15.330Z,,,,112864
NC04014,2024-10-28T10:53:15.663Z,,,,110285
NC04014,2024-10-28T10:53:15.996Z,,,,101280
NC04014,2024-10-28T10:53:16.329Z,,,,96020
NC04014,2024-10-28T10:53:16.662Z,,,,93886
NC04014,2024-10-28T10:53:16.995Z,,,,92273
NC04014,2024-10-28T10:53:17.328Z,,,,91102
NC04014,2024-10-28T10:53:17.661Z,,,,91029
NC04014,2024-10-28T10:53:17.994Z,,,,90664
NC04014,2024-10-28T10:53:18.327Z,,,,90518
NC04014,2024-10-28T10:53:18.660Z,,,,90080
NC04014,2024-10-28T10:53:18.993Z,,,,89789
NC04014,2024-10-28T10:53:19.326Z,,,,89206
NC04014,2024-10-28T10:53:19.659Z,,,,88987
NC04014,2024-10-28T10:53:19.992Z,,,,88696
NC04014,2024-10-28T10:53:20.325Z,,,,88260
NC04014,2024-10-28T10:53:20.658Z,,,,87679
NC04014,2024-10-28T10:53:20.991Z,,,,87316
NC04014,2024-10-28T10:53:21.324Z,,,,87243
NC04014,2024-10-28T10:53:21.657Z,,,,87606
NC04014,2024-10-28T10:53:21.990Z,,,,87824
NC04014,2024-10-28T10:53:22.323Z,,,,87751
NC04014,2024-10-28T10:53:22.656Z,,,,88187
NC04014,2024-10-28T10:53:22.989Z,,,,88478
NC04014,2024-10-28T10:53:23.322Z,,,,88842
NC04014,2024-10-28T10:53:23.655Z,,,,89424
NC04014,2024-10-28T10:53:23.988Z,,,,89424
NC04014,2024-10-28T10:53:24.321Z,,,,89643
NC04014,2024-10-28T10:53:24.654Z,,,,89716
NC04014,2024-10-28T10:53:25.074Z,,,,89861
NC04014,2024-10-28T10:53:25.407Z,,,,89861
NC04014,2024-10-28T10:53:25.740Z,,,,89789
NC04014,2024-10-28T10:53:26.073Z,,,,89789
NC04014,2024-10-28T10:53:26.406Z,,,,89424
NC04014,2024-10-28T10:53:26.739Z,,,,89206
NC04014,2024-10-28T10:53:27.072Z,,,,89206
NC04014,2024-10-28T10:53:27.405Z,,,,89716
NC04014,2024-10-28T10:53:27.738Z,,,,90080
NC04014,2024-10-28T10:53:28.071Z,,,,90007
NC04014,2024-10-28T10:53:28.404Z,,,,90007
NC04014,2024-10-28T10:53:28.737Z,,,,90080
NC04014,2024-10-28T10:53:29.070Z,,,,90226
NC04014,2024-10-28T10:53:29.403Z,,,,90226
NC04014,2024-10-28T10:53:29.736Z,,,,90591
NC04014,2024-10-28T10:53:30.069Z,,,,90956
NC04014,2024-10-28T10:53:30.402Z,,,,91029
NC04014,2024-10-28T10:53:30.735Z,,,,90883
NC04014,2024-10-28T10:53:31.068Z,,,,90810
NC04014,2024-10-28T10:53:31.401Z,,,,90737
NC04014,2024-10-28T10:53:31.734Z,,,,90299
NC04014,2024-10-28T10:53:32.067Z,,,,90153
NC04014,2024-10-28T10:53:32.400Z,,,,90372
NC04014,2024-10-28T10:53:32.733Z,,,,91102
NC04014,2024-10-28T10:53:33.066Z,,,,92273
NC04014,2024-10-28T10:53:33.399Z,,,,92419
NC04014,2024-10-28T10:53:33.732Z,,,,91833
NC04014,2024-10-28T10:53:34.065Z,,,,91321
NC04014,2024-10-28T10:53:34.398Z,,,,91395
NC04014,2024-10-28T10:53:34.731Z,,,,91321
NC04014,2024-10-28T10:53:35.064Z,,,,91175
NC04014,2024-10-28T10:53:35.397Z,,,,91175
NC04014,2024-10-28T10:53:35.730Z,,,,93519
NC04014,2024-10-28T10:53:36.063Z,,,,110891
NC04014,2024-10-28T10:53:36.396Z,,,,122988
NC04014,2024-10-28T10:53:36.729Z,,,,108699
NC04014,2024-10-28T10:53:37.062Z,,,,95578
NC04014,2024-10-28T10:53:37.395Z,,,,93959
NC04014,2024-10-28T10:53:37.728Z,,,,94106
NC04014,2024-10-28T10:53:38.061Z,,,,94694
NC04014,2024-10-28T10:53:38.394Z,,,,96020
NC04014,2024-10-28T10:53:38.727Z,,,,102845
NC04014,2024-10-28T10:53:39.060Z,,,,118824
NC04014,2024-10-28T10:53:39.393Z,,,,149201
NC04014,2024-10-28T10:53:39.726Z,,,,189198
NC04014,2024-10-28T10:53:40.059Z,,,,258901
NC04014,2024-10-28T10:53:40.392Z,,,,262703
NC04014,2024-10-28T10:53:40.725Z,,,,243348
NC04014,2024-10-28T10:53:41.058Z,,,,228173
NC04014,2024-10-28T10:53:41.391Z,,,,214811
NC04014,2024-10-28T10:53:41.724Z,,,,205557
NC04014,2024-10-28T10:53:42.057Z,,,,200320
NC04014,2024-10-28T10:53:42.390Z,,,,197058
NC04014,2024-10-28T10:53:42.723Z,,,,195127
NC04014,2024-10-28T10:53:43.056Z,,,,194427
NC04014,2024-10-28T10:53:43.389Z,,,,204577
NC04014,2024-10-28T10:53:43.722Z,,,,218079
NC04014,2024-10-28T10:53:44.055Z,,,,226233
NC04014,2024-10-28T10:53:44.388Z,,,,230770
NC04014,2024-10-28T10:53:44.721Z,,,,212462
NC04014,2024-10-28T10:53:45.054Z,,,,191632
NC04014,2024-10-28T10:53:45.387Z,,,,185306
NC04014,2024-10-28T10:53:45.720Z,,,,182211
NC04014,2024-10-28T10:53:46.053Z,,,,180499
NC04014,2024-10-28T10:53:46.386Z,,,,176154
NC04014,2024-10-28T10:53:46.719Z,,,,173529
NC04014,2024-10-28T10:53:47.052Z,,,,189372
NC04014,2024-10-28T10:53:47.385Z,,,,207075
NC04014,2024-10-28T10:53:47.718Z,,,,210481
NC04014,2024-10-28T10:53:48.051Z,,,,261628
NC04014,2024-10-28T10:53:48.384Z,,,,267710
NC04014,2024-10-28T10:53:48.717Z,,,,219719
NC04014,2024-10-28T10:53:49.050Z,,,,231420
NC04014,2024-10-28T10:53:49.383Z,,,,225496
NC04014,2024-10-28T10:53:49.716Z,,,,189632
NC04014,2024-10-28T10:53:50.049Z,,,,167560
NC04014,2024-10-28T10:53:50.382Z,,,,163393
NC04014,2024-10-28T10:53:50.715Z,,,,169739
NC04014,2024-10-28T10:53:51.048Z,,,,176324
NC04014,2024-10-28T10:53:51.381Z,,,,168146
NC04014,2024-10-28T10:53:51.714Z,,,,159586
NC04014,2024-10-28T10:53:52.047Z,,,,158020
NC04014,2024-10-28T10:53:52.380Z,,,,156787
NC04014,2024-10-28T10:53:52.713Z,,,,156541
NC04014,2024-10-28T10:53:53.046Z,,,,155967
NC04014,2024-10-28T10:53:53.379Z,,,,155229
NC04014,2024-10-28T10:53:53.712Z,,,,154166
NC04014,2024-10-28T10:53:54.045Z,,,,153512
NC04014,2024-10-28T10:53:54.378Z,,,,153104
NC04014,2024-10-28T10:53:54.711Z,,,,151556
NC04014,2024-10-28T10:53:55.044Z,,,,149687
NC04014,2024-10-28T10:53:55.377Z,,,,149525
NC04014,2024-10-28T10:53:55.710Z,,,,149850
NC04014,2024-10-28T10:53:56.043Z,,,,149687
NC04014,2024-10-28T10:53:56.376Z,,,,149363
NC04014,2024-10-28T10:53:56.709Z,,,,148877
NC04014,2024-10-28T10:53:57.042Z,,,,148068
NC04014,2024-10-28T10:53:57.375Z,,,,146130
NC04014,2024-10-28T10:53:57.708Z,,,,145163
NC04014,2024-10-28T10:53:58.041Z,,,,144520
NC04014,2024-10-28T10:53:58.374Z,,,,149606
NC04014,2024-10-28T10:53:58.707Z,,,,163726
NC04014,2024-10-28T10:53:59.040Z,,,,171252
NC04014,2024-10-28T10:53:59.373Z,,,,167811
NC04014,2024-10-28T10:53:59.706Z,,,,168062
NC04014,2024-10-28T10:54:00.039Z,,,,168062
NC04014,2024-10-28T10:54:00.372Z,,,,171673
NC04014,2024-10-28T10:54:00.705Z,,,,177344
NC04014,2024-10-28T10:54:01.038Z,,,,181183
NC04014,2024-10-28T10:54:01.371Z,,,,184015
NC04014,2024-10-28T10:54:01.704Z,,,,179730
NC04014,2024-10-28T10:54:02.037Z,,,,172769
NC04014,2024-10-28T10:54:02.370Z,,,,172432
NC04014,2024-10-28T10:54:02.703Z,,,,171842
NC04014,2024-10-28T10:54:03.036Z,,,,171505
NC04014,2024-10-28T10:54:03.369Z,,,,171757
NC04014,2024-10-28T10:54:03.702Z,,,,171842
NC04014,2024-10-28T10:54:04.035Z,,,,172095
NC04014,2024-10-28T10:54:04.368Z,,,,172347
NC04014,2024-10-28T10:54:04.701Z,,,,172347
NC04014,2024-10-28T10:54:05.034Z,,,,172769
NC04014,2024-10-28T10:54:05.367Z,,,,174459
NC04014,2024-10-28T10:54:05.700Z,,,,191719
NC04014,2024-10-28T10:54:06.033Z,,,,207254
NC04014,2024-10-28T10:54:06.366Z,,,,202977
NC04014,2024-10-28T10:54:06.699Z,,,,202977
NC04014,2024-10-28T10:54:07.032Z,,,,202622
NC04014,2024-10-28T10:54:07.365Z,,,,205379
NC04014,2024-10-28T10:54:07.698Z,,,,246104
NC04014,2024-10-28T10:54:08.031Z,,,,282972
NC04014,2024-10-28T10:54:08.364Z,,,,260555
NC04014,2024-10-28T10:54:08.697Z,,,,213455
NC04014,2024-10-28T10:54:09.030Z,,,,188591
NC04014,2024-10-28T10:54:09.363Z,,,,185565
NC04014,2024-10-28T10:54:09.696Z,,,,188071
NC04014,2024-10-28T10:54:10.029Z,,,,208596
NC04014,2024-10-28T10:54:10.362Z,,,,225404
NC04014,2024-10-28T10:54:10.695Z,,,,219902
NC04014,2024-10-28T10:54:11.028Z,,,,208686
NC04014,2024-10-28T10:54:11.361Z,,,,197762
NC04014,2024-10-28T10:54:11.694Z,,,,183843
NC04014,2024-10-28T10:54:12.027Z,,,,177514
NC04014,2024-10-28T10:54:12.360Z,,,,175052
NC04014,2024-10-28T10:54:12.693Z,,,,172854
NC04014,2024-10-28T10:54:13.026Z,,,,170411
NC04014,2024-10-28T10:54:13.359Z,,,,167059
NC04014,2024-10-28T10:54:13.692Z,,,,165473
NC04014,2024-10-28T10:54:14.025Z,,,,164474
NC04014,2024-10-28T10:54:14.358Z,,,,162315
NC04014,2024-10-28T10:54:14.691Z,,,,161073
NC04014,2024-10-28T10:54:15.024Z,,,,158020
NC04014,2024-10-28T10:54:15.357Z,,,,155475
NC04014,2024-10-28T10:54:15.690Z,,,,155393
NC04014,2024-10-28T10:54:16.023Z,,,,155311
NC04014,2024-10-28T10:54:16.356Z,,,,155311
NC04014,2024-10-28T10:54:16.689Z,,,,155229
NC04014,2024-10-28T10:54:17.022Z,,,,155065
NC04014,2024-10-28T10:54:17.355Z,,,,154902
NC04014,2024-10-28T10:54:17.688Z,,,,154738
NC04014,2024-10-28T10:54:18.021Z,,,,154574
NC04014,2024-10-28T10:54:18.354Z,,,,156377
NC04014,2024-10-28T10:54:18.687Z,,,,155885
NC04014,2024-10-28T10:54:19.020Z,,,,145888
NC04014,2024-10-28T10:54:19.353Z,,,,134165
NC04014,2024-10-28T10:54:19.686Z,,,,130780
NC04014,2024-10-28T10:54:20.019Z,,,,127963
NC04014,2024-10-28T10:54:20.352Z,,,,127572
NC04014,2024-10-28T10:54:20.685Z,,,,126715
NC04014,2024-10-28T10:54:21.018Z,,,,126559
NC04014,2024-10-28T10:54:21.351Z,,,,126559
NC04014,2024-10-28T10:54:21.684Z,,,,126014
NC04014,2024-10-28T10:54:22.017Z,,,,125625
NC04014,2024-10-28T10:54:22.350Z,,,,126014
NC04014,2024-10-28T10:54:22.683Z,,,,126014
NC04014,2024-10-28T10:54:23.016Z,,,,125703
NC04014,2024-10-28T10:54:23.349Z,,,,126637
NC04014,2024-10-28T10:54:23.682Z,,,,127026
NC04014,2024-10-28T10:54:24.015Z,,,,127026
NC04014,2024-10-28T10:54:24.348Z,,,,127026
NC04014,2024-10-28T10:54:24.681Z,,,,127338
NC04014,2024-10-28T10:54:25.014Z,,,,126948
NC04014,2024-10-28T10:54:25.347Z,,,,125314
NC04014,2024-10-28T10:54:25.680Z,,,,124227
NC04014,2024-10-28T10:54:26.013Z,,,,122988
NC04014,2024-10-28T10:54:26.346Z,,,,122755
NC04014,2024-10-28T10:54:26.679Z,,,,122833
NC04014,2024-10-28T10:54:27.012Z,,,,122910
NC04014,2024-10-28T10:54:27.345Z,,,,121982
NC04014,2024-10-28T10:54:27.678Z,,,,125236
NC04014,2024-10-28T10:54:28.011Z,,,,134638
